ticker,name,open,high,low,close,prev_close,volume
1240,茂生農經,58.3,58.5,58.0,58.5,58.4,11
1259,安心,61.1,61.1,61.1,61.1,61.1,2
1264,德麥,282.0,283.5,282.0,283.5,283.0,14
1268,漢來美食,160.5,160.5,158.5,159.0,160.0,10
1294,漢田生技,77.4,78.7,77.1,78.7,78.9,12
1295,生合,89.8,89.8,87.6,87.8,88.5,82
1336,台翰,16.3,16.35,15.95,16.0,16.3,129
1565,精華,117.0,117.0,115.5,116.0,117.0,102
1569,濱川,54.2,54.2,53.0,53.1,54.2,605
1570,力肯,31.75,32.6,31.75,31.9,31.849999999999998,236
1580,新麥,135.0,136.0,135.0,136.0,135.5,10
1584,精剛,21.7,22.05,21.55,21.8,21.7,421
1586,和勤,26.6,27.7,26.6,27.3,26.6,1012
1591,駿吉-KY,49.3,49.6,48.0,49.25,49.15,126
1593,祺驊,29.4,29.8,29.4,29.6,29.6,17
1595,川寶,36.9,36.95,36.45,36.95,36.900000000000006,100
1599,宏佳騰,25.65,26.2,25.6,25.8,25.7,12
1742,台蠟,13.55,13.6,13.25,13.25,13.5,19
1777,生泰,74.4,74.5,74.2,74.3,74.5,11
1781,合世,11.35,11.4,11.3,11.4,11.3,21
1784,訊聯,105.0,107.0,103.0,103.0,106.5,425
1785,光洋科,63.3,64.6,61.8,62.4,63.3,8301
1788,杏昌,136.5,137.0,136.5,137.0,136.5,5
1796,金穎生技,48.0,49.0,48.0,49.0,48.0,3
1799,易威,33.3,33.85,33.15,33.65,33.3,52
1813,寶利徠,12.8,12.9,12.8,12.9,12.8,4
1815,富喬,80.2,82.1,80.0,80.0,81.0,17506
2035,唐榮,27.4,27.4,27.3,27.3,27.7,2
2061,風青,18.65,18.9,18.6,18.75,18.95,46
2063,世鎧,25.25,25.3,25.2,25.2,25.2,12
2064,晉椿,11.35,11.45,11.35,11.35,11.35,4
2065,世豐,29.2,29.2,28.55,28.85,29.200000000000003,37
2066,世德,50.0,50.1,50.0,50.0,49.5,20
2067,嘉鋼,9.15,9.38,9.05,9.08,9.4,135
2070,精湛,39.35,39.9,39.1,39.1,39.35,10
2221,大甲,28.4,28.4,28.1,28.35,28.400000000000002,6
2230,泰茂,97.0,97.0,94.6,96.5,96.9,193
2235,謚源,33.4,35.8,33.4,33.8,33.55,13
2596,綠意,34.6,34.95,34.5,34.7,34.45,146
2640,大車隊,129.5,130.0,129.0,130.0,130.5,25
2641,正德,20.7,20.7,20.2,20.25,20.8,4051
2643,捷迅,73.7,73.7,73.2,73.4,73.9,8
2718,全心投控,51.8,52.0,51.4,51.5,51.9,39
2719,燦星旅,30.55,30.55,30.55,30.55,30.7,4
2724,藝舍-KY,18.05,18.45,18.05,18.45,18.9,2
2726,雅茗-KY,14.8,14.8,14.4,14.4,14.8,62
2729,瓦城,175.0,176.0,175.0,176.0,175.5,14
2732,六角,71.3,72.0,70.9,71.9,71.30000000000001,25
2734,易飛網,18.35,18.75,18.25,18.65,18.5,54
2736,富野,14.85,15.0,14.7,14.85,15.0,37
2740,天蔥,29.95,29.95,26.55,27.35,29.450000000000003,50
2743,山富,78.1,78.9,77.7,77.8,78.5,87
2745,五福,104.0,105.0,104.0,105.0,105.5,19
2751,王座,63.9,64.3,62.8,63.9,63.9,27
2752,豆府,209.0,209.0,207.5,209.0,209.0,11
2754,亞洲藏壽司,84.7,85.7,84.5,85.0,84.7,15
2755,揚秦,120.5,121.0,120.5,121.0,122.5,4
2756,聯發國際,89.0,90.0,89.0,90.0,89.5,18
2916,滿心,49.45,49.55,49.0,49.55,49.4,35
2924,宏太-KY,22.15,22.15,21.8,21.8,22.150000000000002,4
2926,誠品生活,38.6,39.8,38.5,38.6,39.2,9
2937,集雅社,43.25,44.05,43.2,44.05,44.0,3
2947,振宇五金,82.0,82.0,81.2,81.5,82.0,3
2948,寶陞,38.05,38.05,38.0,38.0,38.0,2
2949,欣新網,68.8,68.8,68.8,68.8,69.8,1
3064,泰偉,47.0,49.35,47.0,49.35,50.1,3
3066,李洲,14.1,14.1,13.75,13.85,13.9,25
3067,全域,19.15,20.0,19.15,19.9,19.0,10
3071,協禧,22.3,23.4,22.1,22.55,22.1,695
3073,天方能源,34.15,34.15,31.6,31.6,33.6,220
3078,僑威,68.1,69.3,67.8,68.9,68.2,908
3081,聯亞,596.0,614.0,584.0,592.0,602.0,4657
3083,網龍,36.0,36.2,35.2,35.8,35.65,243
3085,新零售,14.7,14.7,14.7,14.7,14.299999999999999,1
3086,華義,217.5,219.0,214.0,217.0,217.5,53
3088,艾訊,77.0,77.5,76.4,76.5,77.4,128
3093,港建*,25.35,25.6,25.15,25.45,25.2,62
3095,及成,27.7,27.7,27.05,27.5,27.1,16
3105,穩懋,167.0,174.0,166.0,168.5,168.5,13744
3114,好德,24.6,24.8,24.5,24.75,24.7,31
3118,進階,32.9,32.95,32.55,32.75,32.9,14
3122,笙泉,21.25,21.4,21.0,21.0,21.25,55
3128,昇銳,27.05,27.05,26.2,26.25,26.7,245
3131,弘塑,1360.0,1380.0,1350.0,1375.0,1380.0,373
3141,晶宏,51.2,51.5,50.3,50.7,51.2,301
