ticker,name,close,volume
3576,聯合再生,6.4,4883393
3583,辛耘,336.5,1448623
3588,通嘉,49.4,175461
3591,艾笛森,18.3,194938
3592,瑞鼎,221.5,1475033
3596,智易,182.5,382545
3605,宏致,61.6,761475
3607,谷崧,13.8,259379
3617,碩天,202.0,472627
3622,洋華,63.3,525688
3645,達邁,54.1,1437964
3652,精聯,29.0,31000
3653,健策,2930.0,1227867
3661,世芯-KY,3295.0,1733309
3665,貿聯-KY,1535.0,2741880
3669,圓展,28.5,87365
3673,TPK-KY,42.8,1915067
3679,新至陞,114.0,24393
3686,達能,18.5,241463
3694,海華,57.8,5032224
3701,大眾控,34.35,1306692
3702,大聯大,63.2,4385125
3703,欣陸,22.45,711759
3704,合勤控,32.7,7480726
3705,永信,56.5,186789
3706,神達,86.5,25827283
3708,上緯投控,108.0,1572193
3711,日月光投控,244.5,17621624
3712,永崴投控,25.05,1082367
3714,富采,34.2,1882168
3715,定穎投控,121.5,70195778
3716,中化控股,33.95,63067
3717,聯嘉投控,17.15,396914
4104,佳醫,81.3,87937
4106,雃博,22.1,213444
4108,懷特,13.9,89737
4119,旭富,48.1,56826
4133,亞諾法,22.75,30423
4137,麗豐-KY,98.2,83696
4142,國光生,19.55,1501600
4148,全宇生技-KY,40.35,50318
4155,訊映,15.0,87557
4164,承業醫,37.2,751892
4190,佐登-KY,30.0,38778
4306,炎洲,14.05,1084086
4414,如興,10.2,134895
4426,利勤,9.87,87700
4438,廣越,78.2,25809
4439,冠星-KY,103.5,21982
4440,宜新實業,18.05,175090
4441,振大環球,248.0,43828
4526,東台,29.35,5733388
4532,瑞智,24.2,821743
4536,拓凱,160.0,315845
4540,全球傳動,35.3,337712
4545,銘鈺,32.5,83522
4551,智伸科,116.0,282631
4552,力達-KY,23.25,119173
4555,氣立,39.9,123179
4557,永新-KY,79.0,198040
4560,強信-KY,32.7,107002
4562,穎漢,36.55,709224
4564,元翎,17.2,418135
4566,時碩工業,57.7,3678539
4569,六方科-KY,144.5,24642
4571,鈞興-KY,162.5,186277
4572,駐龍,152.5,20076
4576,大銀微系統,108.0,380473
4581,光隆精密-KY,52.0,17119
4583,台灣精銳,676.0,186506
4585,達明,333.0,289200
4588,玖鼎電力,63.1,26843
4720,德淵,14.2,147567
4722,國精化,157.5,3378550
4736,泰博,122.5,80750
4737,華廣,56.8,160845
4739,康普,72.0,2072893
4746,台耀,61.8,349638
4755,三福化,102.0,327185
4763,材料*-KY,50.0,5715246
4764,雙鍵,92.2,6925781
4766,南寶,322.0,335330
4770,上品,238.0,896422
4771,望隼,177.5,19460
4807,日成-KY,17.7,11142
4904,遠傳,87.1,6808661
4906,正文,27.1,2862866
4912,聯德控股-KY,88.5,259297
4915,致伸,77.8,1914450
4916,事欣科,52.2,5180526
4919,新唐,53.0,1975891
4927,泰鼎-KY,27.75,32790725
4930,燦星網,21.75,16732
4934,太極,13.55,634954
4935,茂林-KY,40.55,69000
4938,和碩,69.5,12517468
4942,嘉彰,38.95,99643
4943,康控-KY,13.95,10601
4949,有成精密,36.65,1106757
4952,凌通,36.3,50167
4956,光鋐,20.3,835302
4958,臻鼎-KY,146.0,8123919
4960,誠美材,13.7,415103
4961,天鈺,139.5,431482
4967,十銓,136.5,3610034
4968,立積,135.0,873304
4976,佳凌,30.6,327097
4977,眾達-KY,138.0,27992760
4989,榮科,43.9,19761609
4994,傳奇,96.5,39601
4999,鑫禾,23.2,18991
5007,三星,55.7,28185
5203,訊連,92.0,180366
5215,科嘉-KY,35.8,12069
5222,全訊,128.0,221433
5225,東科-KY,100.0,338681
5234,達興材料,326.0,795356
5243,乙盛-KY,82.7,1464162
5244,弘凱,41.9,211752
5258,虹堡,72.2,890922
5269,祥碩,1230.0,537215
5283,禾聯碩,63.4,25363
5284,jpp-KY,306.5,2154163
5285,界霖,51.3,45275
5288,豐祥-KY,133.0,61411
5292,華懋,147.0,66781
5306,桂盟,89.7,111267
5388,中磊,82.4,815982
5434,崇越,303.5,778219
5469,瀚宇博,98.0,12037186
5471,松翰,33.55,77741
5484,慧友,39.05,203050
5515,建國,32.6,1020931
5519,隆大,31.7,336075
5521,工信,16.95,17650667
5522,遠雄,60.5,1185094
5525,順天,28.3,25438
5531,鄉林,9.11,219686
5533,皇鼎,14.35,55373
5534,長虹,78.1,480608
5538,東明-KY,29.4,4060
5546,永固-KY,22.85,1000
5607,遠雄港,48.45,264313
5608,四維航,18.1,3074241
5706,鳳凰,49.55,486449
5871,中租-KY,101.5,7266654
5871A,中租-KY甲特,101.5,130090
5876,上海商銀,39.85,7332163
5880,合庫金,24.35,15759988
5906,台南-KY,51.1,1760
5907,大洋-KY,5.79,128140
6005,群益證,24.85,4076421
6024,群益期,50.4,282143
6108,競國,14.2,394041
6112,邁達特,45.85,708852
6115,鎰勝,47.35,24716
6116,彩晶,7.22,3079218
6117,迎廣,81.2,692977
6120,達運,13.85,9154300
6128,上福,22.7,42351
6133,金橋,20.05,7590524
6136,富爾特,24.0,207225
6139,亞翔,528.0,9920955
6141,柏承,10.8,182399
6142,友勁,9.26,312078
6152,百一,8.93,255633
6153,嘉聯益,15.05,3365049
6155,鈞寶,43.0,4094381
6164,華興,10.0,145278
6165,浪凡,48.6,984734
6166,凌華,66.7,799701
6168,宏齊,19.8,304099
6176,瑞儀,115.0,1919772
6177,達麗,47.5,831301
6183,關貿,95.1,24714
6184,大豐電,48.8,36050
6189,豐藝,44.75,496664
6191,精成科,120.5,16247439
6192,巨路,103.5,206338
6196,帆宣,245.0,3589415
6197,佳必琪,130.0,673199
6201,亞弘電,55.9,26175
6202,盛群,38.2,262961
6205,詮欣,37.0,107208
6206,飛捷,90.0,644185
6209,今國光,59.4,19412395
6213,聯茂,114.5,8171169
6214,精誠,120.5,589639
6215,和椿,106.5,1507494
6216,居易,26.6,100798
6224,聚鼎,41.65,132572
6225,天瀚,17.15,152861
6226,光鼎,6.74,86641
6230,尼得科超眾,118.0,85664
6235,華孚,58.8,510482
6239,力成,162.0,6452161
6243,迅杰,30.5,301866
6257,矽格,103.0,18282728
6269,台郡,58.7,1533634
6271,同欣電,122.5,1369335
6277,宏正,62.1,66127
6278,台表科,99.5,892166
6281,全國電,62.1,140737
6282,康舒,41.35,53569300
6283,淳安,25.0,225286
6285,啟碁,100.0,1914671
6405,悅城,25.5,69589
6409,旭隼,1025.0,716435
6412,群電,88.7,392325
6414,樺漢,292.5,352140
6415,矽力*-KY,200.0,2345822
6416,瑞祺電通,84.1,219436
6423,億而得-創,74.5,32125
6426,統新,88.7,3118459
6431,光麗-KY,31.2,1761043
6438,迅得,142.0,1079383
6442,光聖,1260.0,1257837
6443,元晶,17.5,104371203
6446,藥華藥,509.0,966205
6449,鈺邦,168.5,873883
6451,訊芯-KY,172.5,5085596
6456,GIS-KY,44.75,5687866
6464,台數科,78.6,13559
6472,保瑞,506.0,543517
6477,安集,34.2,592523
6491,晶碩,289.5,247780
6504,南六,42.5,5242
6505,台塑化,48.65,6513341
6515,穎崴,2665.0,668423
6525,捷敏-KY,76.8,177134
6526,達發,448.5,182233
6531,愛普*,405.0,1934589
6533,晶心科,261.5,891273
6534,正瀚-創,92.5,82110
6541,泰福-KY,57.6,851029
6550,北極星藥業-KY,31.55,2550474
6552,易華電,25.15,59088
6558,興能高,38.1,1428096
6573,虹揚-KY,15.85,306141
6579,研揚,109.5,75630
6581,鋼聯,106.0,13652
6582,申豐,33.6,21769
6585,鼎基,90.9,44293
6589,台康生技,74.6,428986
6591,動力-KY,77.1,673953
6592,和潤企業,60.7,202760
6592A,和潤企業甲特,97.1,4254
6592B,和潤企業乙特,98.2,10796
6598,ABC-KY,21.4,102494
6605,帝寶,135.5,294527
6606,建德工業,25.0,62345
6614,資拓宏宇,49.35,93037
6625,必應,81.0,914553
6641,基士德-KY,19.1,26328
6645,金萬林-創,18.4,14202
6655,科定,118.0,10189
6657,華安,42.1,139164
6658,聯策,49.5,142909
6666,羅麗芬-KY,46.5,29282
6668,中揚光,37.6,449962
6669,緯穎,4520.0,1358823
6670,復盛應用,257.0,458182
6671,三能-KY,35.75,10032
6672,騰輝電子-KY,89.0,798585
6674,鋐寶科技,20.2,37150
6689,伊雲谷,63.8,126169
6691,洋基工程,565.0,1705385
6695,芯鼎,44.9,523430
6698,旭暉應材,30.0,72632
6706,惠特,108.0,11085130
6715,嘉基,98.2,86102
6719,力智,197.5,223155
6742,澤米,46.95,239414
6743,安普新,28.2,151308
6753,龍德造船,124.0,1278324
6754,匯僑設計,46.65,12110
6756,威鋒電子,81.9,241189
6757,台灣虎航,67.6,1571755
6768,志強-KY,115.5,188175
6770,力積電,33.8,149124741
6771,平和環保-創,46.0,9124
6776,展碁國際,49.35,131202
6781,AES-KY,1320.0,2120646
6782,視陽,175.5,92548
6789,采鈺,270.0,1993710
6790,永豐實,38.2,64575
6792,詠業,49.7,47368
6794,向榮生技,81.4,74283
6796,晉弘,97.4,156459
6799,來頡,83.1,91490
6805,富世達,1590.0,3411949
6806,森崴能源,37.6,1826022
6807,峰源-KY,45.9,4081
6830,汎銓,169.0,357716
6831,邁科,236.5,1405953
6834,天二科技,27.75,221383
6835,圓裕,39.1,26260
6838,台新藥,27.6,87910
6854,錼創科技-KY創,138.0,489786
6861,睿生光電,57.7,64783
6862,三集瑞-KY,165.5,230024
6863,永道-KY,114.5,207414
6869,雲豹能源,91.7,846580
6873,泓德能源,96.0,557845
6885,全福生技,29.6,344035
6887,寶綠特-KY,62.5,5000
6890,來億-KY,267.0,1315001
6901,鑽石投資,16.75,848103
6902,GOGOLOOK,79.8,47463
6906,現觀科,83.2,52914
6909,創控,36.35,89268
6914,阜爾運通,144.5,252277
6916,華凌,17.5,7040
6918,愛派司,89.2,19180
6919,康霈*,164.0,7427426
6923,中台,100.0,194853
6924,榮惠-KY創,64.0,41200
6928,攸泰科技,50.7,59220
6931,青松健康,65.8,193630
6933,AMAX-KY,155.5,166398
6936,永鴻生技,35.15,104454
6937,天虹,222.0,241018
6944,兆聯實業,627.0,2525004
6949,沛爾生醫-創,377.0,82127
6951,青新-創,72.0,35907
6952,大武山,44.1,19089
6955,邦睿生技-創,153.0,2000
6957,裕慶-KY,195.0,132164
6958,日盛台駿,15.7,23653
6962,奕力-KY,39.6,1561656
6965,中傑-KY,83.1,70333
6969,成信實業*-創,31.3,11000
6988,威力暘-創,14.2,117000
6994,富威電力,96.5,404603
7610,聯友金屬-創,116.0,594525
7631,聚賢研發-創,127.5,32000
7705,三商餐飲,40.0,104401
7711,永擎,294.5,1351023
7721,微程式,49.5,58157
7722,LINEPAY,576.0,63940
7730,暉盛-創,82.0,18940
7732,金興精密,41.0,64006
7736,虎山,91.0,13106
7740,熙特爾-創,161.5,149661
7749,意騰-KY,430.0,220863
7750,新代,841.0,605610
7765,中華資安,278.0,49341
7769,鴻勁,3145.0,1276686
7780,大研生醫,175.0,387763
7786,東方風能,159.0,256055
7788,松川精密,128.5,236910
7791,皇家可口,72.4,120138
7799,禾榮科,615.0,638942
8011,台通,22.5,1391036
8016,矽創,183.0,607347
8021,尖點,166.5,74575796
8028,昇陽半導體,171.5,16841000
8033,雷虎,136.5,1068592
8039,台虹,96.7,49809806
8045,達運光電,81.5,156214
8046,南電,278.0,12188561
8070,長華*,45.4,3782765
8072,陞泰,30.15,183691
8081,致新,208.0,431218
8103,瀚荃,88.9,4840497
8104,錸寶,32.25,3804826
8105,凌巨,10.9,880941
8110,華東,54.1,102355987
8112,至上,72.4,13657636
8112A,至上甲特,43.8,8318
8114,振樺電,175.0,392730
8131,福懋科,47.35,12113039
8150,南茂,45.65,17933423
8162,微矽電子-創,34.8,39248
8163,達方,30.65,468848
8201,無敵,14.55,88095
8210,勤誠,904.0,2252444
8213,志超,33.0,171730
8215,明基材,18.8,458628
8222,寶一,40.95,281444
8249,菱光,50.6,1351336
8261,富鼎,88.6,1108948
8271,宇瞻,91.8,4229821
8341,日友,78.2,171426
8367,建新國際,44.1,45252
8374,羅昇,79.2,361556
8404,百和興業-KY,24.4,687900
8411,福貞-KY,12.25,36334
8422,可寧衛*,22.15,8886132
8429,金麗-KY,7.55,254932
8438,昶昕,29.25,15007
8442,威宏-KY,70.7,41887
8443,阿瘦,11.1,3943
8454,富邦媒,213.5,396428
8462,柏文,150.0,235152
8463,潤泰材,27.2,37826
8464,億豐,386.5,2730408
8466,美吉吉-KY,22.25,24567
8467,波力-KY,145.5,377057
8473,山林水,35.8,488367
8476,台境*,17.4,227350
8478,東哥遊艇,196.0,510003
8481,政伸,40.4,37282
8482,商億-KY,49.9,3000
8487,愛爾達-創,76.9,13169
8488,吉源-KY,10.1,265000
8499,鼎炫-KY,396.0,1052427
8926,台汽電,41.1,1030282
8940,新天地,20.2,18169
8996,高力,497.0,481886
9103,美德醫療-DR,4.55,148881
910322,康師傅-DR,23.2,36126
9105,泰金寶-DR,5.72,9993425
910861,神州-DR,5.42,11051
9110,越南控-DR,3.22,20000
911608,明輝-DR,2.83,75000
911622,泰聚亨-DR,3.9,13000
911868,同方友友-DR,1.35,453070
912000,晨訊科-DR,2.71,447000
9136,巨騰-DR,6.98,147003
9802,鈺齊-KY,108.5,744880
9902,台火,17.15,319766
9904,寶成,31.0,7845019
9905,大華,20.0,52051
9906,欣巴巴,49.4,41877
9907,統一實,18.2,3444788
9908,大台北,30.05,36766
9910,豐泰,119.5,711713
9911,櫻花,83.9,89024
9912,偉聯,12.15,55289
9914,美利達,88.1,1284637
9917,中保科,107.5,254876
9918,欣天然,39.65,41009
9919,康那香,16.55,144418
9921,巨大,96.2,1174831
9924,福興,54.5,109182
9925,新保,40.75,93505
9927,泰銘,67.8,83507
9928,中視,17.85,34294
9929,秋雨,10.45,2360
9930,中聯資源,71.1,43237
9931,欣高,34.5,2567
9933,中鼎,32.0,2580262
9934,成霖,9.92,204356
9935,慶豐富,20.7,194632
9937,全國,58.7,35297
9938,百和,52.7,756088
9939,宏全,117.0,3637481
9940,信義,23.2,497427
9941,裕融,91.2,544231
9941A,裕融甲特,50.4,18000
9942,茂順,105.5,40717
9943,好樂迪,61.7,31498
9944,新麗,16.8,22372
9945,潤泰新,29.55,4797119
9946,三發地產,17.65,357174
9955,佳龍,31.2,740436
9958,世紀鋼,139.0,543604
