ticker,name,open,high,low,close,prev_close,volume
5432,新門,167.5,170.0,163.0,165.0,164.5,597
5438,東友,21.65,21.65,21.15,21.4,21.75,186
5439,高技,335.5,337.0,307.0,316.0,339.5,12801
5443,均豪,89.0,90.0,86.6,87.8,89.6,825
5450,南良,12.95,13.05,12.95,13.05,13.05,8
5452,佶優,23.8,25.55,23.5,23.85,23.8,2218
5455,昇益,27.55,27.55,27.5,27.5,28.0,4
5457,宣德,41.75,42.3,41.25,41.35,41.7,315
5460,同協,15.25,15.3,15.2,15.25,15.25,1411
5464,霖宏,25.4,25.8,25.35,25.45,25.95,43
5465,富驊,29.1,29.25,28.45,28.55,29.1,157
5468,凱鈺,19.5,19.5,18.6,18.8,19.25,194
5474,聰泰,164.5,164.5,158.5,160.0,164.5,145
5475,德宏,80.0,81.1,76.0,79.0,79.5,1328
5478,智冠,97.6,97.6,96.2,96.8,97.6,115
5481,新華,22.65,22.95,22.0,22.9,22.65,599
5483,中美晶,101.0,102.5,99.5,101.0,101.0,5056
5487,通泰,28.85,29.35,28.55,29.0,29.3,30
5488,松普,9.55,9.99,9.55,9.93,9.53,538
5489,彩富,39.8,40.6,39.45,40.5,40.0,32
5490,同亨,27.35,27.9,26.6,26.7,27.2,458
5493,三聯,92.4,93.6,90.0,90.6,92.0,517
5498,凱崴,33.45,35.5,33.0,33.8,32.3,106949
5508,永信建,75.3,76.2,71.0,72.0,76.6,4413
5511,德昌,64.5,65.6,64.5,65.5,65.7,126
5512,力麒,8.06,8.07,7.96,8.0,8.05,538
5514,三豐,16.7,17.25,16.7,16.8,16.8,216
5516,雙喜,13.6,13.9,13.4,13.8,13.950000000000001,84
5520,力泰,90.6,90.8,90.0,90.1,90.89999999999999,16
5523,豐謙,30.45,30.45,30.25,30.4,30.4,11
5529,鉅陞,23.85,24.0,23.8,24.0,23.9,11
5530,龍巖,48.7,48.7,47.4,47.7,48.85,321
5536,聖暉*,821.0,834.0,792.0,808.0,827.0,2442
5543,桓鼎-KY,29.1,29.1,28.4,28.4,28.5,25
5548,安倉,24.1,24.15,23.85,23.85,23.950000000000003,46
5601,台聯櫃,35.9,36.8,35.9,36.8,36.05,10
5603,陸海,18.7,18.8,18.6,18.7,18.849999999999998,37
5604,中連,37.4,37.4,37.3,37.3,37.3,5
5609,中菲行,80.3,80.3,80.0,80.1,80.6,88
5701,劍湖山,3.97,4.0,3.97,3.99,3.9600000000000004,31
5704,老爺知,27.4,27.4,26.4,26.4,26.7,6
5864,致和證,14.25,14.25,13.95,14.05,14.25,610
5878,台名,41.25,41.25,41.25,41.25,41.25,1
5902,德記,45.0,45.0,44.4,44.9,44.5,17
5903,全家,190.5,191.0,190.0,191.0,190.5,27
5904,寶雅,435.5,437.0,433.0,436.0,435.0,181
5905,南仁湖,9.04,9.04,8.8,8.89,9.0,1108
6015,宏遠證,10.65,10.7,10.6,10.65,10.65,184
6016,康和證,13.0,13.0,12.8,12.85,12.95,983
6020,大展證,18.6,18.8,18.4,18.8,18.650000000000002,20
6021,美好證,24.85,24.85,24.6,24.6,25.05,90
6023,元大期,95.6,96.6,95.1,95.6,95.6,105
6026,福邦證,12.3,12.3,12.15,12.15,12.25,407
6101,寬魚國際,37.4,37.4,37.05,37.15,37.15,12
6104,創惟,97.5,105.5,97.0,100.0,98.2,6853
6109,亞元,12.4,12.45,12.25,12.3,12.3,53
6111,大宇資,44.2,44.5,43.0,43.6,44.2,291
6113,亞矽,20.8,21.3,20.5,20.6,20.8,282
6114,久威,31.55,31.55,30.95,31.1,31.400000000000002,25
6118,建達,20.2,20.2,19.4,19.8,20.3,602
6121,新普,361.0,361.5,357.0,361.5,360.0,757
6122,擎邦,48.6,48.6,47.65,47.95,48.5,333
6123,上奇,49.5,49.5,49.0,49.05,49.3,69
6124,業強,24.35,24.35,24.15,24.35,24.400000000000002,7
6125,廣運,65.0,65.4,63.0,63.1,65.4,2008
6126,信音,31.4,31.8,30.15,30.7,30.4,1627
6127,九豪,32.5,34.0,32.25,32.6,30.950000000000003,39259
6129,普誠,14.25,14.3,14.0,14.2,14.25,243
6130,上亞科技,47.15,47.5,45.35,45.65,47.25,460
